name,url,id_restaurant
Rhizome,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21359468-Reviews-Rhizome-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1432
Agra Tandoori,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21798201-Reviews-Agra_Tandoori-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1433
La Raffinerie,https://www.tripadvisor.fr/Restaurant_Review-g187265-d19444439-Reviews-La_Raffinerie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1434
Les Tontons Burgers,https://www.tripadvisor.fr/Restaurant_Review-g187265-d12871948-Reviews-Les_Tontons_Burgers-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1435
Le P'tit Boulevard,https://www.tripadvisor.fr/Restaurant_Review-g187265-d10906537-Reviews-Le_P_tit_Boulevard-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1436
Côté Berthelot,https://www.tripadvisor.fr/Restaurant_Review-g187265-d3380509-Reviews-Cote_Berthelot-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1437
Le petit bouchon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17755403-Reviews-Presto_Pizzeria-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1438
Grill Damas,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23585540-Reviews-Grill_Damas-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1439
Philly Soul,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17556068-Reviews-Philly_Soul-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1440
Miya Sushi,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23313033-Reviews-Miya_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1441
Nachos,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27728462-Reviews-Nachos-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1442
FUXIA,https://www.tripadvisor.fr/Restaurant_Review-g187265-d3189344-Reviews-FUXIA-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1443
Bodhi Resto and bar,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26876907-Reviews-Bodhi_Resto_and_bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1444
La Divina,https://www.tripadvisor.fr/Restaurant_Review-g187265-d1331944-Reviews-La_Divina-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1445
Les Soeurettes,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25174661-Reviews-Les_Soeurettes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1446
"Madamann, Crêperie Comptoir",https://www.tripadvisor.fr/Restaurant_Review-g187265-d13389352-Reviews-Madamann_Creperie_Comptoir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1447
Pizza Pino Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d1807367-Reviews-Pizza_Pino_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1448
My Cupcake,https://www.tripadvisor.fr/Restaurant_Review-g187265-d8430389-Reviews-My_Cupcake-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1449
Restaurant Africain La Symbiose,https://www.tripadvisor.fr/Restaurant_Review-g187265-d12438091-Reviews-Restaurant_Africain_La_Symbiose-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1450
Piazza-Comptoir Italien,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25575812-Reviews-Piazza_Comptoir_Italien-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1451
Lem Sushi,https://www.tripadvisor.fr/Restaurant_Review-g187265-d3935979-Reviews-Lem_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1452
Quand les Poules auront des Dents,https://www.tripadvisor.fr/Restaurant_Review-g187265-d1328785-Reviews-Quand_les_Poules_auront_des_Dents-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1453
Pasta Luna,https://www.tripadvisor.fr/Restaurant_Review-g187265-d5796784-Reviews-Pasta_Luna-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1454
Tralala,https://www.tripadvisor.fr/Restaurant_Review-g187265-d12151783-Reviews-Tralala-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1455
LA KOLOK,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7844725-Reviews-LA_KOLOK-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1456
Bikube Lyon - Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28100759-Reviews-Bikube_Lyon_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1457
Satta,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23927444-Reviews-Satta-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1458
Chez Paolino,https://www.tripadvisor.fr/Restaurant_Review-g187265-d1323097-Reviews-Chez_Paolino-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1459
Barberousse,https://www.tripadvisor.fr/Restaurant_Review-g187265-d816015-Reviews-Barberousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1460
Ichiban,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25259916-Reviews-Ichiban-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1461
Bar de la pecherie,https://www.tripadvisor.fr/Restaurant_Review-g187265-d4605994-Reviews-Bar_de_la_pecherie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1462
Gourmet Bar Lyon Confluence,https://www.tripadvisor.fr/Restaurant_Review-g187265-d6848163-Reviews-Gourmet_Bar_Lyon_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1463
Bistro Georgette,https://www.tripadvisor.fr/Restaurant_Review-g187265-d13279733-Reviews-Bistro_Georgette-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1464
Le Ch'ti Pot Ney,https://www.tripadvisor.fr/Restaurant_Review-g187265-d6350656-Reviews-Le_Ch_ti_Pot_Ney_Estaminet_Restaurant_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1465
LOQUA - Bowl & Croq | Afterwork,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25428432-Reviews-LOQUA_Bowl_Croq_Afterwork-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1466
Bistro Régent Lyon La Part Dieu,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23830393-Reviews-Bistro_Regent_Lyon_La_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1467
Hippopotamus Steakhouse,https://www.tripadvisor.fr/Restaurant_Review-g187265-d3364999-Reviews-Hippopotamus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1468
Obrigado Rodizio,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23930862-Reviews-Obrigado_Rodizio-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1469
Le Monopol Cafe,https://www.tripadvisor.fr/Restaurant_Review-g187265-d6910059-Reviews-Le_Monopol_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1470
Kebab Jean Moulin,https://www.tripadvisor.fr/Restaurant_Review-g187265-d8415245-Reviews-Kebab_Jean_Moulin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1471
Le Fer a Cheval,https://www.tripadvisor.fr/Restaurant_Review-g187265-d8520158-Reviews-Le_Fer_a_Cheval-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1472
La Mécanique des Fluides,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17432117-Reviews-La_Mecanique_des_Fluides-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1473
Brazier Wine Bar,https://www.tripadvisor.fr/Restaurant_Review-g187265-d3485199-Reviews-Brazier_Wine_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1474
Pokyo,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23347989-Reviews-Pokyo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1475
Yamato,https://www.tripadvisor.fr/Restaurant_Review-g187265-d6687096-Reviews-Yamato-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1476
Saigon Gourmet,https://www.tripadvisor.fr/Restaurant_Review-g187265-d4735919-Reviews-Saigon_Gourmet-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1477
Giorgio Pizza,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28143098-Reviews-Giorgio_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1478
rock'n eat,https://www.tripadvisor.fr/Restaurant_Review-g187265-d1013065-Reviews-Rock_n_eat-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1479
Palmarosa,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26774600-Reviews-Palmarosa-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1480
Temakinho,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23586517-Reviews-Temakinho-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1481
Pog Cafe,https://www.tripadvisor.fr/Restaurant_Review-g187265-d12083063-Reviews-Pog_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1482
Little lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d4973157-Reviews-Little_lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1483
Café Popine,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23432554-Reviews-Cafe_Popine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1484
Hippopotamus Steakhouse,https://www.tripadvisor.fr/Restaurant_Review-g187265-d3317470-Reviews-Hippopotamus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1485
La Saint Louisienne,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26652462-Reviews-La_Saint_Louisienne-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1486
Stamtich,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7886348-Reviews-Stamtich-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1487
Bikube Lyon - Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28100759-Reviews-Bikube_Lyon_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1488
Micro Sillon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27250912-Reviews-Micro_Sillon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1489
Chez Fyfy,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17643718-Reviews-Chez_Fyfy-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1490
Le Comptoir de Beyrouth 2,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23742201-Reviews-Le_Comptoir_de_Beyrouth_2-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1491
Ensō Food & Coffee,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25078515-Reviews-Enso_Food_Coffee-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1492
Le Morand,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17101493-Reviews-Le_Morand-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1493
Mon Bistrot Préféré,https://www.tripadvisor.fr/Restaurant_Review-g187265-d5954906-Reviews-Mon_Bistrot_Prefere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1494
Thaï-baan,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27370794-Reviews-Thai_baan-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1495
le Voxx,https://www.tripadvisor.fr/Restaurant_Review-g187265-d2454749-Reviews-Le_Voxx-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1496
Milou,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27971058-Reviews-Milou-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1497
Comptoir 113,https://www.tripadvisor.fr/Restaurant_Review-g187265-d4830440-Reviews-Comptoir_113-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1498
Original Falafel,https://www.tripadvisor.fr/Restaurant_Review-g187265-d24107999-Reviews-Original_Falafel-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1499
Cafe de la Mairie,https://www.tripadvisor.fr/Restaurant_Review-g187265-d5267698-Reviews-Cafe_de_la_Mairie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1500
Augusta,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27705650-Reviews-Augusta-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1501
L'Etoile Opéra,https://www.tripadvisor.fr/Restaurant_Review-g187265-d911428-Reviews-L_Etoile_Opera-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1502
Tokyo,https://www.tripadvisor.fr/Restaurant_Review-g187265-d6582014-Reviews-Tokyo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1503
Toké Croix-Rousse,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25412974-Reviews-Toke_Croix_Rousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1504
"JIN JOO - Ampère | Korean Food, Bibimbap",https://www.tripadvisor.fr/Restaurant_Review-g187265-d26346099-Reviews-JIN_JOO_Ampere_Korean_Food_Bibimbap-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1505
Romantico Da Antonio E Marco,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28913448-Reviews-Romantico_Da_Antonio_E_Marco-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1506
La Taverne De L'orque Assassine,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26768376-Reviews-La_Taverne_De_L_orque_Assassine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1507
La cour des miracles,https://www.tripadvisor.fr/Restaurant_Review-g187265-d2232278-Reviews-La_Cour_des_Miracles-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1508
Rizpai,https://www.tripadvisor.fr/Restaurant_Review-g187265-d1326320-Reviews-Rizpai-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1509
Comptoir Et Saveurs,https://www.tripadvisor.fr/Restaurant_Review-g187265-d6886271-Reviews-Comptoir_Et_Saveurs-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1510
TOUTANCANON,https://www.tripadvisor.fr/Restaurant_Review-g187265-d6826356-Reviews-TOUTANCANON-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1511
Brasserie Folliet,https://www.tripadvisor.fr/Restaurant_Review-g187265-d12502846-Reviews-Brasserie_Folliet-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1512
Ta5ty Pizza,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25430748-Reviews-Ta5ty_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1513
Comptoir Mazenod,https://www.tripadvisor.fr/Restaurant_Review-g187265-d8644711-Reviews-Comptoir_Mazenod-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1514
Le Bavard,https://www.tripadvisor.fr/Restaurant_Review-g187265-d24885525-Reviews-Le_Bavard-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1515
Le K2,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21328072-Reviews-Le_K2-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1516
Banh Mì Kitchen,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21275037-Reviews-Banh_Mi_Kitchen-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1517
Quai des Arts,https://www.tripadvisor.fr/Restaurant_Review-g187265-d2708626-Reviews-Quai_des_Arts-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1518
Bikube Lyon - Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28100759-Reviews-Bikube_Lyon_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1519
Lu Salentu,https://www.tripadvisor.fr/Restaurant_Review-g187265-d16920110-Reviews-Lu_Salentu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1520
Bistrot de la Place,https://www.tripadvisor.fr/Restaurant_Review-g187265-d5524876-Reviews-Bistrot_de_la_Place-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1521
Mika Sushi,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7682482-Reviews-Mika_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1522
Chais Romain,https://www.tripadvisor.fr/Restaurant_Review-g187265-d15012595-Reviews-Chais_Romain-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1523
Jordan Tomas - Pizza Mamamia,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26587494-Reviews-Jordan_Tomas_Pizza_Mamamia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1524
Caffe Bobar,https://www.tripadvisor.fr/Restaurant_Review-g187265-d19383570-Reviews-Caffe_Bobar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1525
Le Comptoir Gueuleton,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27457813-Reviews-Le_Comptoir_Gueuleton-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1526
Tony's,https://www.tripadvisor.fr/Restaurant_Review-g187265-d12523114-Reviews-Tony_s-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1527
Nouveau Pavillon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d8778165-Reviews-Nouveau_Pavillon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1528
Bruno Saladino,https://www.tripadvisor.fr/Restaurant_Review-g187265-d8154243-Reviews-Bruno_Saladino-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1529
Le Vivier Merle,https://www.tripadvisor.fr/Restaurant_Review-g187265-d10042040-Reviews-Le_Vivier_Merle-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1530
Burger'S,https://www.tripadvisor.fr/Restaurant_Review-g187265-d11815037-Reviews-Burger_S-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1531
Volle Petrol,https://www.tripadvisor.fr/Restaurant_Review-g187265-d10622010-Reviews-Volle_Petrol-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1532
L'assiette du Parc,https://www.tripadvisor.fr/Restaurant_Review-g187265-d4567601-Reviews-L_assiette_du_Parc-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1533
A Modo Mio,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25131859-Reviews-A_Modo_Mio-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1534
Bagel Corner Part Dieu,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17417374-Reviews-Bagel_Corner_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1535
L'Epick,https://www.tripadvisor.fr/Restaurant_Review-g187265-d20216363-Reviews-L_Epick-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1536
Des Gens Bien,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28129048-Reviews-Des_Gens_Bien-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1537
Cafe des Postes,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7192698-Reviews-Cafe_des_Postes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1538
Demeter,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25259938-Reviews-Demeter-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1539
Dr Yeast,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21282016-Reviews-Dr_Yeast-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1540
Akio Bistrot Japonais,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26591496-Reviews-Akio_Bistrot_Japonais-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1541
La Mamounia,https://www.tripadvisor.fr/Restaurant_Review-g187265-d5778258-Reviews-La_Mamounia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1542
Yamato,https://www.tripadvisor.fr/Restaurant_Review-g187265-d5800112-Reviews-Yamato-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1543
Basilic & Co Lyon (Gorge de Loup),https://www.tripadvisor.fr/Restaurant_Review-g187265-d26772192-Reviews-Basilic_Co_Lyon_Gorge_de_Loup-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1544
Beer O’Clock,https://www.tripadvisor.fr/Restaurant_Review-g187265-d14002051-Reviews-Beer_O_Clock-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1545
Dolce Follia,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7976265-Reviews-Dolce_Follia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1546
Sushi Love,https://www.tripadvisor.fr/Restaurant_Review-g187265-d10558923-Reviews-Sushi_Love-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1547
Restaurant Toyo,https://www.tripadvisor.fr/Restaurant_Review-g187265-d5889308-Reviews-Restaurant_Toyo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1548
Le Gaudry,https://www.tripadvisor.fr/Restaurant_Review-g187265-d16948354-Reviews-Le_Gaudry-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1549
Bikube Lyon - Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28100759-Reviews-Bikube_Lyon_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1550
Foodgeez,https://www.tripadvisor.fr/Restaurant_Review-g187265-d19049040-Reviews-Foodgeez-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1551
Le Grange Blanche,https://www.tripadvisor.fr/Restaurant_Review-g187265-d5981798-Reviews-Le_Grange_Blanche-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1552
Le Hall De La Bourse,https://www.tripadvisor.fr/Restaurant_Review-g187265-d12323332-Reviews-Le_Hall_De_La_Bourse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1553
Fabbrica,https://www.tripadvisor.fr/Restaurant_Review-g187265-d1323099-Reviews-Fabbrica-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1554
Le Moderne,https://www.tripadvisor.fr/Restaurant_Review-g187265-d8389359-Reviews-Le_Moderne-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1555
Tikka,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27698233-Reviews-Tikka-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1556
Le Tableau Noir,https://www.tripadvisor.fr/Restaurant_Review-g187265-d10027248-Reviews-Le_Tableau_Noir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1557
Carnegie Club 239,https://www.tripadvisor.fr/Restaurant_Review-g187265-d2720789-Reviews-Carnegie_Club_239-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1558
Les Platanes,https://www.tripadvisor.fr/Restaurant_Review-g187265-d6761308-Reviews-Les_Platanes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1559
L'Aperient,https://www.tripadvisor.fr/Restaurant_Review-g187265-d12079908-Reviews-L_Aperient-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1560
Carcassonne Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23743110-Reviews-Carcassonne_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1561
Creperie du Parc,https://www.tripadvisor.fr/Restaurant_Review-g187265-d4359690-Reviews-Creperie_du_Parc-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1562
C-Gastronomie Boutique Lyautey,https://www.tripadvisor.fr/Restaurant_Review-g187265-d11910596-Reviews-C_Gastronomie_Boutique_Lyautey-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1563
Ramen Noodle,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7171618-Reviews-Ramen_Noodle-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1564
Wok & Co,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23957509-Reviews-Wok_Co-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1565
Café Somos,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21037678-Reviews-Cafe_Somos-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1566
Columbus Café & Co,https://www.tripadvisor.fr/Restaurant_Review-g187265-d12006312-Reviews-Columbus_Cafe_Co-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1567
Fika Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21360458-Reviews-Fika_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1568
Les Halles Mercière,https://www.tripadvisor.fr/Restaurant_Review-g187265-d10109273-Reviews-Les_Halles_Merciere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1569
Mini-Bar,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7344500-Reviews-Mini_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1570
Chez Emma,https://www.tripadvisor.fr/Restaurant_Review-g187265-d8385855-Reviews-Chez_Emma-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1571
La Empanaderia,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17416740-Reviews-L_Empanaderia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1572
Au Coin de Table,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7745594-Reviews-Au_Coin_de_Table-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1573
Du Cote de Chez Xane,https://www.tripadvisor.fr/Restaurant_Review-g187265-d4150733-Reviews-Du_Cote_de_Chez_Xane-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1574
Gojo restaurant Ethiopien,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26640702-Reviews-Gojo_restaurant_Ethiopien-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1575
Barcandier,https://www.tripadvisor.fr/Restaurant_Review-g187265-d16717971-Reviews-Barcandier-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1576
Lyon Particule,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17795068-Reviews-Lyon_Particule-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1577
Grill and Beef Lyon 3,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25430666-Reviews-Grill_and_Beef_Lyon_3-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1578
L'Ivresse,https://www.tripadvisor.fr/Restaurant_Review-g187265-d13094997-Reviews-L_Ivresse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1579
Brasserie 3 Rivieres,https://www.tripadvisor.fr/Restaurant_Review-g187265-d2446958-Reviews-Brasserie_3_Rivieres-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1580
Bikube Lyon - Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28100759-Reviews-Bikube_Lyon_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1581
Crêperie Tout est tentant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d20266719-Reviews-Creperie_Tout_Est_Tentant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1582
Pacha Kebab,https://www.tripadvisor.fr/Restaurant_Review-g187265-d14141793-Reviews-Pacha_Kebab-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1583
Asie Express,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17638185-Reviews-Asie_Express-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1584
Ayers Rock,https://www.tripadvisor.fr/Restaurant_Review-g187265-d816017-Reviews-Ayers_Rock-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1585
Le Narval,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7695611-Reviews-Le_Narval-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1586
Auprès de mon Arbre,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17391382-Reviews-Aupres_de_mon_Arbre-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1587
Le Balmoral,https://www.tripadvisor.fr/Restaurant_Review-g187265-d1332609-Reviews-Le_Balmoral-Lyon_Rhone_Auvergne_Rhone_Alpes.html,1588
